Country,Place of birth,Gender,Rate,Year,Unit,Value
Italy,Foreign-born,Women,Participation rate,2009,Percentage,57.7
Italy,Foreign-born,Women,Participation rate,2010,Percentage,57.1
Italy,Foreign-born,Women,Participation rate,2011,Percentage,57.6
Italy,Foreign-born,Women,Participation rate,2012,Percentage,59.1
Italy,Foreign-born,Women,Participation rate,2013,Percentage,59.9
Italy,Foreign-born,Women,Participation rate,2014,Percentage,60.1
Italy,Foreign-born,Women,Participation rate,2015,Percentage,59.0
Italy,Foreign-born,Women,Participation rate,2016,Percentage,58.7
Italy,Foreign-born,Women,Participation rate,2017,Percentage,59.0
Italy,Foreign-born,Women,Participation rate,2018,Percentage,59.6
Italy,Foreign-born,Women,Participation rate,2019,Percentage,59.2
Italy,Foreign-born,Women,Participation rate,2020,Percentage,53.4
Italy,Foreign-born,Women,Participation rate,2021,Percentage,56.1
Italy,Foreign-born,Total,Employment rate,2000,Percentage,60.9
Italy,Foreign-born,Total,Employment rate,2001,Percentage,59.2
Italy,Foreign-born,Total,Employment rate,2002,Percentage,65.3
Italy,Foreign-born,Total,Employment rate,2003,Percentage,67.2
Italy,Foreign-born,Total,Employment rate,2004,Percentage,63.4
Italy,Foreign-born,Total,Employment rate,2005,Percentage,63.0
Italy,Foreign-born,Total,Employment rate,2006,Percentage,65.1
Italy,Foreign-born,Total,Employment rate,2007,Percentage,65.9
Italy,Foreign-born,Total,Employment rate,2008,Percentage,65.1
Italy,Foreign-born,Total,Employment rate,2009,Percentage,62.8
Italy,Foreign-born,Total,Employment rate,2010,Percentage,61.9
Italy,Foreign-born,Total,Employment rate,2011,Percentage,61.5
Italy,Foreign-born,Total,Employment rate,2012,Percentage,60.0
Italy,Foreign-born,Total,Employment rate,2013,Percentage,58.1
Italy,Foreign-born,Total,Employment rate,2014,Percentage,58.4
Italy,Foreign-born,Total,Employment rate,2015,Percentage,58.6
Italy,Foreign-born,Total,Employment rate,2016,Percentage,59.2
Italy,Foreign-born,Total,Employment rate,2017,Percentage,60.0
Italy,Foreign-born,Total,Employment rate,2018,Percentage,60.9
Italy,Foreign-born,Total,Employment rate,2019,Percentage,61.4
Italy,Foreign-born,Total,Employment rate,2020,Percentage,57.8
Italy,Foreign-born,Total,Employment rate,2021,Percentage,59.3
Italy,Foreign-born,Total,Unemployment rate,2000,Percentage,12.2
Italy,Foreign-born,Total,Unemployment rate,2001,Percentage,13.0
Italy,Foreign-born,Total,Unemployment rate,2002,Percentage,8.8
Italy,Foreign-born,Total,Unemployment rate,2003,Percentage,6.4
Italy,Foreign-born,Total,Unemployment rate,2004,Percentage,9.2
Italy,Foreign-born,Total,Unemployment rate,2005,Percentage,10.0
Italy,Foreign-born,Total,Unemployment rate,2006,Percentage,8.5
Italy,Foreign-born,Total,Unemployment rate,2007,Percentage,7.9
Italy,Foreign-born,Total,Unemployment rate,2008,Percentage,8.5
Italy,Foreign-born,Total,Unemployment rate,2009,Percentage,11.0
Italy,Foreign-born,Total,Unemployment rate,2010,Percentage,11.5
Italy,Foreign-born,Total,Unemployment rate,2011,Percentage,11.7
Italy,Foreign-born,Total,Unemployment rate,2012,Percentage,13.8
Italy,Foreign-born,Total,Unemployment rate,2013,Percentage,16.7
Italy,Foreign-born,Total,Unemployment rate,2014,Percentage,16.4
Italy,Foreign-born,Total,Unemployment rate,2015,Percentage,15.7
Italy,Foreign-born,Total,Unemployment rate,2016,Percentage,14.9
Italy,Foreign-born,Total,Unemployment rate,2017,Percentage,14.2
Italy,Foreign-born,Total,Unemployment rate,2018,Percentage,13.7
Italy,Foreign-born,Total,Unemployment rate,2019,Percentage,13.1
Italy,Foreign-born,Total,Unemployment rate,2020,Percentage,12.5
Italy,Foreign-born,Total,Unemployment rate,2021,Percentage,13.1
Italy,Foreign-born,Total,Participation rate,2000,Percentage,69.4
Italy,Foreign-born,Total,Participation rate,2001,Percentage,68.1
Italy,Foreign-born,Total,Participation rate,2002,Percentage,71.6
Italy,Foreign-born,Total,Participation rate,2003,Percentage,71.8
Italy,Foreign-born,Total,Participation rate,2004,Percentage,69.9
Italy,Foreign-born,Total,Participation rate,2005,Percentage,70.0
Italy,Foreign-born,Total,Participation rate,2006,Percentage,71.2
Italy,Foreign-born,Total,Participation rate,2007,Percentage,71.6
Italy,Foreign-born,Total,Participation rate,2008,Percentage,71.1
Italy,Foreign-born,Total,Participation rate,2009,Percentage,70.6
Italy,Foreign-born,Total,Participation rate,2010,Percentage,69.9
Italy,Foreign-born,Total,Participation rate,2011,Percentage,69.6
Italy,Foreign-born,Total,Participation rate,2012,Percentage,69.7
Italy,Foreign-born,Total,Participation rate,2013,Percentage,69.7
Italy,Foreign-born,Total,Participation rate,2014,Percentage,69.8
Italy,Foreign-born,Total,Participation rate,2015,Percentage,69.5
Italy,Foreign-born,Total,Participation rate,2016,Percentage,69.6
Italy,Foreign-born,Total,Participation rate,2017,Percentage,69.9
Italy,Foreign-born,Total,Participation rate,2018,Percentage,70.6
Italy,Foreign-born,Total,Participation rate,2019,Percentage,70.7
Italy,Foreign-born,Total,Participation rate,2020,Percentage,66.2
Italy,Foreign-born,Total,Participation rate,2021,Percentage,68.2
Luxembourg,Foreign-born,Men,Employment rate,2000,Percentage,78.1
Luxembourg,Foreign-born,Men,Employment rate,2001,Percentage,81.8
Luxembourg,Foreign-born,Men,Employment rate,2002,Percentage,81.2
Luxembourg,Foreign-born,Men,Employment rate,2003,Percentage,79.9
Luxembourg,Foreign-born,Men,Employment rate,2004,Percentage,78.1
Luxembourg,Foreign-born,Men,Employment rate,2005,Percentage,80.1
Luxembourg,Foreign-born,Men,Employment rate,2006,Percentage,79.2
Luxembourg,Foreign-born,Men,Employment rate,2007,Percentage,79.3
Luxembourg,Foreign-born,Men,Employment rate,2008,Percentage,75.9
Luxembourg,Foreign-born,Men,Employment rate,2009,Percentage,78.1
Luxembourg,Foreign-born,Men,Employment rate,2010,Percentage,78.8
Luxembourg,Foreign-born,Men,Employment rate,2011,Percentage,78.2
Luxembourg,Foreign-born,Men,Employment rate,2012,Percentage,79.2
Luxembourg,Foreign-born,Men,Employment rate,2013,Percentage,79.4
Luxembourg,Foreign-born,Men,Employment rate,2014,Percentage,78.9
Luxembourg,Foreign-born,Men,Employment rate,2015,Percentage,75.4
Luxembourg,Foreign-born,Men,Employment rate,2016,Percentage,75.0
Luxembourg,Foreign-born,Men,Employment rate,2017,Percentage,75.6
Luxembourg,Foreign-born,Men,Employment rate,2018,Percentage,75.4
Luxembourg,Foreign-born,Men,Employment rate,2019,Percentage,76.7
Luxembourg,Foreign-born,Men,Employment rate,2020,Percentage,75.8
Luxembourg,Foreign-born,Men,Employment rate,2021,Percentage,77.2
Luxembourg,Foreign-born,Men,Unemployment rate,2000,Percentage,2.5
Luxembourg,Foreign-born,Men,Unemployment rate,2001,Percentage,1.8
Luxembourg,Foreign-born,Men,Unemployment rate,2002,Percentage,2.4
Luxembourg,Foreign-born,Men,Unemployment rate,2003,Percentage,3.8
Luxembourg,Foreign-born,Men,Unemployment rate,2004,Percentage,5.2
Luxembourg,Foreign-born,Men,Unemployment rate,2005,Percentage,4.2
Luxembourg,Foreign-born,Men,Unemployment rate,2006,Percentage,4.7
Luxembourg,Foreign-born,Men,Unemployment rate,2007,Percentage,4.3
Luxembourg,Foreign-born,Men,Unemployment rate,2008,Percentage,6.4
Luxembourg,Foreign-born,Men,Unemployment rate,2009,Percentage,6.1
Luxembourg,Foreign-born,Men,Unemployment rate,2010,Percentage,5.3
Luxembourg,Foreign-born,Men,Unemployment rate,2011,Percentage,5.0
Luxembourg,Foreign-born,Men,Unemployment rate,2012,Percentage,5.4
Luxembourg,Foreign-born,Men,Unemployment rate,2013,Percentage,6.5
Luxembourg,Foreign-born,Men,Unemployment rate,2014,Percentage,7.1
Luxembourg,Foreign-born,Men,Unemployment rate,2015,Percentage,7.8
Luxembourg,Foreign-born,Men,Unemployment rate,2016,Percentage,7.3
Luxembourg,Foreign-born,Men,Unemployment rate,2017,Percentage,6.2
Luxembourg,Foreign-born,Men,Unemployment rate,2018,Percentage,5.9
Luxembourg,Foreign-born,Men,Unemployment rate,2019,Percentage,6.8
Luxembourg,Foreign-born,Men,Unemployment rate,2020,Percentage,7.3
Luxembourg,Foreign-born,Men,Unemployment rate,2021,Percentage,5.3
Luxembourg,Foreign-born,Men,Participation rate,2000,Percentage,80.2
Luxembourg,Foreign-born,Men,Participation rate,2001,Percentage,83.4
Luxembourg,Foreign-born,Men,Participation rate,2002,Percentage,83.3
Luxembourg,Foreign-born,Men,Participation rate,2003,Percentage,83.1
Luxembourg,Foreign-born,Men,Participation rate,2004,Percentage,82.4
Luxembourg,Foreign-born,Men,Participation rate,2005,Percentage,83.6
Luxembourg,Foreign-born,Men,Participation rate,2006,Percentage,83.1
Luxembourg,Foreign-born,Men,Participation rate,2007,Percentage,82.9
Luxembourg,Foreign-born,Men,Participation rate,2008,Percentage,81.1
Luxembourg,Foreign-born,Men,Participation rate,2009,Percentage,83.2
Luxembourg,Foreign-born,Men,Participation rate,2010,Percentage,83.3
Luxembourg,Foreign-born,Men,Participation rate,2011,Percentage,82.4
Luxembourg,Foreign-born,Men,Participation rate,2012,Percentage,83.7
Luxembourg,Foreign-born,Men,Participation rate,2013,Percentage,84.9
Luxembourg,Foreign-born,Men,Participation rate,2014,Percentage,84.8
Luxembourg,Foreign-born,Men,Participation rate,2015,Percentage,81.8
Luxembourg,Foreign-born,Men,Participation rate,2016,Percentage,80.9
Luxembourg,Foreign-born,Men,Participation rate,2017,Percentage,80.7
Luxembourg,Foreign-born,Men,Participation rate,2018,Percentage,80.2
Luxembourg,Foreign-born,Men,Participation rate,2019,Percentage,82.3
Luxembourg,Foreign-born,Men,Participation rate,2020,Percentage,81.7
Luxembourg,Foreign-born,Men,Participation rate,2021,Percentage,81.5
Luxembourg,Foreign-born,Women,Employment rate,2000,Percentage,55.4
Luxembourg,Foreign-born,Women,Employment rate,2001,Percentage,56.2
Luxembourg,Foreign-born,Women,Employment rate,2002,Percentage,57.4
Luxembourg,Foreign-born,Women,Employment rate,2003,Percentage,55.7
Luxembourg,Foreign-born,Women,Employment rate,2004,Percentage,56.3
Luxembourg,Foreign-born,Women,Employment rate,2005,Percentage,58.3
Luxembourg,Foreign-born,Women,Employment rate,2006,Percentage,58.6
Luxembourg,Foreign-born,Women,Employment rate,2007,Percentage,62.9
Luxembourg,Foreign-born,Women,Employment rate,2008,Percentage,61.8
Luxembourg,Foreign-born,Women,Employment rate,2009,Percentage,59.7
Luxembourg,Foreign-born,Women,Employment rate,2010,Percentage,61.9
Luxembourg,Foreign-born,Women,Employment rate,2011,Percentage,61.1
Luxembourg,Foreign-born,Women,Employment rate,2012,Percentage,63.4
Luxembourg,Foreign-born,Women,Employment rate,2013,Percentage,63.4
Luxembourg,Foreign-born,Women,Employment rate,2014,Percentage,65.0
Luxembourg,Foreign-born,Women,Employment rate,2015,Percentage,63.3
Luxembourg,Foreign-born,Women,Employment rate,2016,Percentage,63.1
Luxembourg,Foreign-born,Women,Employment rate,2017,Percentage,65.7
Luxembourg,Foreign-born,Women,Employment rate,2018,Percentage,67.2
Luxembourg,Foreign-born,Women,Employment rate,2019,Percentage,67.3
Luxembourg,Foreign-born,Women,Employment rate,2020,Percentage,66.0
Luxembourg,Foreign-born,Women,Employment rate,2021,Percentage,68.2
Luxembourg,Foreign-born,Women,Unemployment rate,2000,Percentage,3.3
Luxembourg,Foreign-born,Women,Unemployment rate,2001,Percentage,3.5
Luxembourg,Foreign-born,Women,Unemployment rate,2002,Percentage,5.0
Luxembourg,Foreign-born,Women,Unemployment rate,2003,Percentage,6.1
Luxembourg,Foreign-born,Women,Unemployment rate,2004,Percentage,10.1
Luxembourg,Foreign-born,Women,Unemployment rate,2005,Percentage,7.5
Luxembourg,Foreign-born,Women,Unemployment rate,2006,Percentage,8.9
Luxembourg,Foreign-born,Women,Unemployment rate,2007,Percentage,5.1
Luxembourg,Foreign-born,Women,Unemployment rate,2008,Percentage,6.8
Luxembourg,Foreign-born,Women,Unemployment rate,2009,Percentage,8.8
Luxembourg,Foreign-born,Women,Unemployment rate,2010,Percentage,6.8
Luxembourg,Foreign-born,Women,Unemployment rate,2011,Percentage,8.8
Luxembourg,Foreign-born,Women,Unemployment rate,2012,Percentage,7.8
Luxembourg,Foreign-born,Women,Unemployment rate,2013,Percentage,8.6
Luxembourg,Foreign-born,Women,Unemployment rate,2014,Percentage,7.3
Luxembourg,Foreign-born,Women,Unemployment rate,2015,Percentage,9.7
Luxembourg,Foreign-born,Women,Unemployment rate,2016,Percentage,8.7
Luxembourg,Foreign-born,Women,Unemployment rate,2017,Percentage,6.9
Luxembourg,Foreign-born,Women,Unemployment rate,2018,Percentage,7.0
Luxembourg,Foreign-born,Women,Unemployment rate,2019,Percentage,6.7
Luxembourg,Foreign-born,Women,Unemployment rate,2020,Percentage,9.2
Luxembourg,Foreign-born,Women,Unemployment rate,2021,Percentage,6.7
Luxembourg,Foreign-born,Women,Participation rate,2000,Percentage,57.3
Luxembourg,Foreign-born,Women,Participation rate,2001,Percentage,58.2
Luxembourg,Foreign-born,Women,Participation rate,2002,Percentage,60.4
Luxembourg,Foreign-born,Women,Participation rate,2003,Percentage,59.4
Luxembourg,Foreign-born,Women,Participation rate,2004,Percentage,62.6
Luxembourg,Foreign-born,Women,Participation rate,2005,Percentage,63.1
Luxembourg,Foreign-born,Women,Participation rate,2006,Percentage,64.3
Luxembourg,Foreign-born,Women,Participation rate,2007,Percentage,66.3
Luxembourg,Foreign-born,Women,Participation rate,2008,Percentage,66.3
Luxembourg,Foreign-born,Women,Participation rate,2009,Percentage,65.5
Luxembourg,Foreign-born,Women,Participation rate,2010,Percentage,66.4
Luxembourg,Foreign-born,Women,Participation rate,2011,Percentage,67.0
Luxembourg,Foreign-born,Women,Participation rate,2012,Percentage,68.7
Luxembourg,Foreign-born,Women,Participation rate,2013,Percentage,69.4
Luxembourg,Foreign-born,Women,Participation rate,2014,Percentage,70.2
Luxembourg,Foreign-born,Women,Participation rate,2015,Percentage,70.1
Luxembourg,Foreign-born,Women,Participation rate,2016,Percentage,69.2
Luxembourg,Foreign-born,Women,Participation rate,2017,Percentage,70.6
Luxembourg,Foreign-born,Women,Participation rate,2018,Percentage,72.3
Luxembourg,Foreign-born,Women,Participation rate,2019,Percentage,72.1
Luxembourg,Foreign-born,Women,Participation rate,2020,Percentage,72.7
Luxembourg,Foreign-born,Women,Participation rate,2021,Percentage,73.1
Luxembourg,Foreign-born,Total,Employment rate,2000,Percentage,66.5
Luxembourg,Foreign-born,Total,Employment rate,2001,Percentage,69.4
Luxembourg,Foreign-born,Total,Employment rate,2002,Percentage,69.3
Luxembourg,Foreign-born,Total,Employment rate,2003,Percentage,67.9
Luxembourg,Foreign-born,Total,Employment rate,2004,Percentage,67.2
Luxembourg,Foreign-born,Total,Employment rate,2005,Percentage,69.2
Luxembourg,Foreign-born,Total,Employment rate,2006,Percentage,68.9
Luxembourg,Foreign-born,Total,Employment rate,2007,Percentage,71.1
Luxembourg,Foreign-born,Total,Employment rate,2008,Percentage,69.0
Luxembourg,Foreign-born,Total,Employment rate,2009,Percentage,69.0
Luxembourg,Foreign-born,Total,Employment rate,2010,Percentage,70.4
Luxembourg,Foreign-born,Total,Employment rate,2011,Percentage,69.8
Luxembourg,Foreign-born,Total,Employment rate,2012,Percentage,71.3
Luxembourg,Foreign-born,Total,Employment rate,2013,Percentage,71.5
Luxembourg,Foreign-born,Total,Employment rate,2014,Percentage,72.0
Luxembourg,Foreign-born,Total,Employment rate,2015,Percentage,69.5
Luxembourg,Foreign-born,Total,Employment rate,2016,Percentage,69.0
Luxembourg,Foreign-born,Total,Employment rate,2017,Percentage,70.8
Luxembourg,Foreign-born,Total,Employment rate,2018,Percentage,71.4
Luxembourg,Foreign-born,Total,Employment rate,2019,Percentage,72.0
Luxembourg,Foreign-born,Total,Employment rate,2020,Percentage,71.0
Luxembourg,Foreign-born,Total,Employment rate,2021,Percentage,72.8
Luxembourg,Foreign-born,Total,Unemployment rate,2000,Percentage,2.9
Luxembourg,Foreign-born,Total,Unemployment rate,2001,Percentage,2.5
Luxembourg,Foreign-born,Total,Unemployment rate,2002,Percentage,3.5
Luxembourg,Foreign-born,Total,Unemployment rate,2003,Percentage,4.7
Luxembourg,Foreign-born,Total,Unemployment rate,2004,Percentage,7.3
Luxembourg,Foreign-born,Total,Unemployment rate,2005,Percentage,5.6
Luxembourg,Foreign-born,Total,Unemployment rate,2006,Percentage,6.5
Luxembourg,Foreign-born,Total,Unemployment rate,2007,Percentage,4.6
Luxembourg,Foreign-born,Total,Unemployment rate,2008,Percentage,6.6
Luxembourg,Foreign-born,Total,Unemployment rate,2009,Percentage,7.3
Luxembourg,Foreign-born,Total,Unemployment rate,2010,Percentage,6.0
Luxembourg,Foreign-born,Total,Unemployment rate,2011,Percentage,6.7
Luxembourg,Foreign-born,Total,Unemployment rate,2012,Percentage,6.4
Luxembourg,Foreign-born,Total,Unemployment rate,2013,Percentage,7.5
Luxembourg,Foreign-born,Total,Unemployment rate,2014,Percentage,7.2
Luxembourg,Foreign-born,Total,Unemployment rate,2015,Percentage,8.7
Luxembourg,Foreign-born,Total,Unemployment rate,2016,Percentage,8.1
Luxembourg,Foreign-born,Total,Unemployment rate,2017,Percentage,6.5
Luxembourg,Foreign-born,Total,Unemployment rate,2018,Percentage,6.4
Luxembourg,Foreign-born,Total,Unemployment rate,2019,Percentage,6.7
Luxembourg,Foreign-born,Total,Unemployment rate,2020,Percentage,8.2
Luxembourg,Foreign-born,Total,Unemployment rate,2021,Percentage,5.9
Luxembourg,Foreign-born,Total,Participation rate,2000,Percentage,68.4
Luxembourg,Foreign-born,Total,Participation rate,2001,Percentage,71.2
Luxembourg,Foreign-born,Total,Participation rate,2002,Percentage,71.8
Luxembourg,Foreign-born,Total,Participation rate,2003,Percentage,71.3
Luxembourg,Foreign-born,Total,Participation rate,2004,Percentage,72.6
Luxembourg,Foreign-born,Total,Participation rate,2005,Percentage,73.3
Luxembourg,Foreign-born,Total,Participation rate,2006,Percentage,73.7
Luxembourg,Foreign-born,Total,Participation rate,2007,Percentage,74.5
Luxembourg,Foreign-born,Total,Participation rate,2008,Percentage,73.8
Luxembourg,Foreign-born,Total,Participation rate,2009,Percentage,74.5
Luxembourg,Foreign-born,Total,Participation rate,2010,Percentage,74.9
Luxembourg,Foreign-born,Total,Participation rate,2011,Percentage,74.8
Luxembourg,Foreign-born,Total,Participation rate,2012,Percentage,76.2
Luxembourg,Foreign-born,Total,Participation rate,2013,Percentage,77.3
Luxembourg,Foreign-born,Total,Participation rate,2014,Percentage,77.6
Luxembourg,Foreign-born,Total,Participation rate,2015,Percentage,76.1
Luxembourg,Foreign-born,Total,Participation rate,2016,Percentage,75.1
Luxembourg,Foreign-born,Total,Participation rate,2017,Percentage,75.8
